68.620003,1309800.0,-0.150322,0.867594,0.718892,0.173516,40.825272,0.015840117727307756
74.120003,2585200.0,-0.087754,0.944556,1.409714,0.180491,44.990868,0.08015155580800548
77.970001,2272900.0,-0.020108,0.965455,1.239504,0.183356,48.909191,0.051942766381161576
76.370003,959100.0,-0.061217,0.896882,0.531992,0.183188,46.596504,-0.020520687180701658
77.209999,1145100.0,-0.044431,0.882518,0.640661,0.183573,47.556156,0.010999030601059445
74.019997,1886800.0,-0.087187,0.911821,1.046608,0.186967,45.370007,-0.04131591816236124
70.5,1764900.0,-0.052292,0.98151,1.025757,0.183814,47.341805,-0.04755467633969246
66.779999,1534000.0,-0.136875,0.989071,0.921021,0.184962,42.83588,-0.052765971631205666
62.169998,4054400.0,-0.241737,1.080117,2.345269,0.1858,36.589985,-0.06903266051261847
57.599998,4970400.0,-0.269684,1.207243,2.668943,0.188954,35.885864,-0.07350812525359907
54.439999,3879500.0,-0.250447,1.291493,1.999955,0.186802,37.415249,-0.05486109565489916
54.0,3332300.0,-0.223692,1.3056,1.686338,0.183727,38.828262,-0.008082274211650864
57.0,5777300.0,-0.182444,1.382583,2.725789,0.188496,41.225166,0.05555555555555558
55.450001,7339300.0,-0.207744,1.552833,3.193787,0.190547,40.143711,-0.027192964912280737
49.82,5248200.0,-0.249586,1.659333,2.188778,0.194879,39.068481,-0.10153292873700759
48.369999,4046000.0,-0.316035,1.707835,1.647321,0.191766,34.672882,-0.029104797270172678
54.0,3886600.0,-0.244227,1.741614,1.536025,0.200773,38.786789,0.11639448245595374
50.599998,3853900.0,-0.270788,1.77035,1.470804,0.203587,38.130135,-0.06296299999999999
51.639999,2006600.0,-0.292603,1.690102,0.764851,0.200994,36.053802,0.020553380259026977
50.450001,2545100.0,-0.294406,1.572078,0.954578,0.2012,36.200344,-0.023044113536872857
54.889999,4790100.0,-0.213723,1.535236,1.71719,0.206464,40.559353,0.08800788725455133
53.360001,3175600.0,-0.245368,1.49209,1.110482,0.20767,39.108601,-0.027873893748841305
53.150002,6965000.0,-0.217577,1.447981,2.299593,0.204811,40.41256,-0.00393551341949927
54.040001,3716600.0,-0.229211,1.310728,1.210789,0.203558,39.398338,0.016745041702914687
57.0,4039500.0,-0.170668,1.237762,1.281215,0.206411,42.41954,0.05477422178434099
57.290001,2565600.0,-0.16572,1.174137,0.802343,0.206751,42.667526,0.005087736842105173
60.810001,3308800.0,-0.127797,1.132532,1.0137,0.210439,44.436119,0.06144178632498187
62.52,4301900.0,-0.053014,1.119353,1.287016,0.208453,47.758709,0.028120358031239023
65.239998,2879600.0,0.003692,1.133888,0.852789,0.210685,50.15041,0.043506046065258985
63.240002,2408600.0,-0.063805,1.116093,0.704621,0.210005,47.280067,-0.030655978867442646
59.650002,3444600.0,-0.13072,1.054774,0.987147,0.213229,44.51376,-0.056767866642382425
59.459999,1842100.0,-0.197787,1.023826,0.53168,0.207125,40.410778,-0.0031852974623537422
62.490002,2726300.0,-0.198538,0.89757,0.783466,0.207046,39.76461,0.050958678959950765
60.259998,2160300.0,-0.210947,0.843145,0.613751,0.208263,39.436062,-0.035685772581668274
63.68,2900900.0,-0.175236,0.797536,0.810679,0.211893,41.418243,0.05675410078838694
67.980003,4780800.0,-0.081599,0.83688,1.300959,0.213945,46.222168,0.0675251727386934
68.940002,3741200.0,-0.022128,0.833701,1.000133,0.211324,48.991989,0.014121785196155479
67.260002,2718000.0,0.007188,0.783097,0.719015,0.209073,50.318558,-0.024369015829155405
67.410004,4014600.0,0.084285,0.813408,1.062389,0.203678,53.696392,0.0022301813193523756
69.389999,3023000.0,0.204688,0.844168,0.813963,0.200034,58.632305,0.029372420746333283
68.18,3625000.0,0.252388,0.850969,0.97829,0.196891,60.355743,-0.01743765697416999
63.799999,4401000.0,0.181481,0.911266,1.176401,0.201589,56.972115,-0.06424172777940751
63.450001,3929100.0,0.113158,0.959213,1.067846,0.197406,54.768593,-0.005485862154950838
65.160004,1617600.0,0.175113,0.996096,0.463663,0.197385,57.161823,0.026950401466502738
66.330002,1820100.0,0.331393,0.997798,0.539374,0.190197,63.034897,0.017955769309037972
64.400002,1812000.0,0.331404,0.930351,0.54909,0.190197,62.56073,-0.02909693866736196
64.43,1729700.0,0.193148,0.888759,0.535825,0.179751,58.958942,0.00046580743895008325
66.459999,2036000.0,0.313439,0.884231,0.642776,0.17681,63.951447,0.03150704640695312
67.349998,2586200.0,0.304222,0.834048,0.811528,0.176134,63.85606,0.013391498847299177
68.370003,2235200.0,0.355203,0.81196,0.703668,0.175385,65.852798,0.015144840835778384
68.870003,1085100.0,0.254691,0.761612,0.355421,0.167541,63.294029,0.0073131487210846835
67.989998,1629900.0,0.274175,0.682361,0.543033,0.166033,64.086266,-0.01277776915444595
64.290001,1961400.0,0.209595,0.653094,0.691928,0.171025,60.050522,-0.05441972508956383
63.990002,2537600.0,0.184123,0.695187,0.90778,0.169844,59.073498,-0.004666339949193743
67.25,2032600.0,0.179825,0.72002,0.744953,0.169468,59.296207,0.05094542738098373
65.0,2604500.0,0.134578,0.74871,0.954103,0.172235,56.752495,-0.03345724907063197
58.209999,9661700.0,-0.042756,0.964463,3.284558,0.176349,47.846252,-0.10446155384615374
56.759998,6840400.0,-0.092131,1.096257,2.260415,0.176046,45.207981,-0.024909826918224187
57.450001,3483100.0,-0.119405,1.11846,1.143392,0.173052,43.29258,0.012156501485429905
57.5,1962700.0,-0.090765,1.114955,0.647452,0.170159,44.88596,0.0008703045975577695
57.41,2311500.0,-0.034477,1.198811,0.762928,0.169798,48.154152,-0.001565217391304441
60.630001,2487300.0,-0.029765,1.219375,0.823116,0.170301,48.33094,0.05608780700226457
59.0,1790500.0,-0.020909,1.199545,0.594953,0.169437,48.85704,-0.02688439671970322
58.689999,1415500.0,-0.078361,1.198762,0.478214,0.164293,45.202847,-0.005254254237288092
59.419998,1577400.0,-0.125919,1.207627,0.552855,0.158607,41.164322,0.012438217966233012
59.5,1616200.0,-0.136931,0.94921,0.580875,0.157259,40.075691,0.0013463817349841367
61.18,1923300.0,-0.090396,0.779911,0.697893,0.157668,43.608074,0.028235294117647136
60.860001,1599300.0,-0.097167,0.732968,0.59779,0.157985,43.138485,-0.005230451127819613
56.32,1917000.0,-0.188356,0.741477,0.726552,0.162686,37.005375,-0.07459745194549039
64.709999,9233300.0,-0.050895,0.915658,3.267923,0.175645,46.981033,0.1489701526988636
66.669998,10602700.0,0.044984,1.126673,3.496752,0.172393,52.60672,0.03028896662477165
68.220001,5513600.0,0.075177,1.205482,1.787244,0.174102,54.239998,0.023248883253303765
67.160004,4518700.0,0.030694,1.25459,1.420226,0.173006,51.798561,-0.015537921202903426
67.169998,1886500.0,0.012664,1.268511,0.592514,0.171282,50.771488,0.00014880880590784074
65.879997,1536800.0,0.022981,1.270898,0.484075,0.170316,51.375462,-0.019205017692571658
65.559998,1244200.0,0.017538,1.265632,0.393917,0.170746,51.044552,-0.004857301374801337
68.620003,2259900.0,0.032501,1.27328,0.713804,0.17222,51.959362,0.04667487939825743
67.540001,1128700.0,0.002821,1.278028,0.362063,0.172447,50.171761,-0.01573888010468305
65.949997,1679800.0,-0.035396,1.278008,0.542063,0.173256,47.834641,-0.023541663850434436
63.59,1589100.0,-0.076666,1.025773,0.51003,0.175974,45.42778,-0.03578464150650362
63.5,2209400.0,-0.066039,0.751725,0.704749,0.174895,46.057945,-0.0014153168737223165
64.68,1941100.0,0.006066,0.637908,0.619301,0.171445,50.358257,0.018582677165354333
63.459999,1418200.0,-0.008283,0.545481,0.457923,0.17282,49.521225,-0.018862105751391467
64.760002,1118700.0,-0.037026,0.525862,0.364806,0.169857,47.668106,0.020485392695956284
67.709999,1934100.0,0.041692,0.542774,0.635336,0.17104,52.505081,0.045552762645066025
68.529999,2206500.0,0.177289,0.625441,0.789245,0.161791,60.72319,0.012110471305722514
72.709999,3459800.0,0.281008,0.696431,1.289515,0.165466,65.68338,0.0609951854807409
69.980003,2346200.0,0.218103,0.752437,0.88699,0.168004,61.845341,-0.03754636277742207
67.900002,7831100.0,0.18087,0.917163,2.756711,0.170842,59.468319,-0.029722790952152356
99.589996,44400900.0,0.78285,1.630643,10.513461,0.209269,75.732613,0.46671565635594536
96.339996,15838900.0,0.678105,1.764928,3.388611,0.209658,72.458748,-0.03263379988488002
96.480003,6364300.0,0.591291,1.809528,1.32496,0.205269,71.443954,0.001453259350353342
98.989998,6501000.0,0.677797,1.854717,1.310578,0.205198,73.671127,0.02601570192737257
93.050003,6093600.0,0.585449,1.895424,1.191007,0.209598,69.067711,-0.060006011920517466
91.510002,3557500.0,0.540054,1.902609,0.686465,0.209925,67.649323,-0.016550252018799005
87.540001,5001400.0,0.471261,1.914846,0.944518,0.213236,64.789032,-0.04338324678432415
92.059998,10966700.0,0.50474,1.945841,1.959517,0.215057,65.813187,0.05163350409374545
123.699997,54061700.0,1.032534,2.186641,7.359959,0.239857,74.364143,0.3436888951485748
109.300003,44888000.0,0.940696,2.25199,5.113841,0.242745,69.082268,-0.11641062529694313
108.059998,22207800.0,0.669912,1.905282,2.41121,0.233105,66.461609,-0.011344967666652384
109.75,14468700.0,0.646168,1.864321,1.549261,0.232055,66.392693,0.015639478357199366
117.580002,17468900.0,0.723541,1.902062,1.793962,0.235484,67.925629,0.07134398177676538
116.279999,15284100.0,0.731388,1.921451,1.513809,0.235167,67.807419,-0.01105632741867102
107.699997,12850200.0,0.603394,1.918914,1.228284,0.240329,63.83371,-0.07378742753515166
108.110001,9189300.0,0.641014,1.92579,0.857451,0.239259,64.501068,0.003806908184036395
114.07,11312900.0,0.739933,1.924416,1.023549,0.242735,66.036362,0.05512902548211063
126.889999,21028000.0,0.849169,1.907479,1.800617,0.247206,68.095146,0.11238712194266687
123.730003,20497700.0,0.831951,1.535198,1.663254,0.247823,67.226685,-0.024903428362388125
128.369995,13047400.0,0.946475,1.238745,1.02713,0.24876,68.785362,0.03750094469811005
114.519997,14847300.0,0.800912,1.141101,1.129526,0.253545,64.335983,-0.10789124047251064
112.769997,16639200.0,0.775905,1.116749,1.221162,0.254455,63.740311,-0.015281173994442177
119.129997,13469100.0,0.841837,1.05757,0.961394,0.25692,64.758499,0.056397979686032995
117.849998,9141700.0,0.857075,0.995434,0.640739,0.256393,64.737442,-0.01074455663756968
107.93,10877500.0,0.666615,0.959726,0.745406,0.2605,61.175255,-0.08417478293041625
111.459999,7799200.0,0.646138,0.937638,0.527393,0.259677,61.291489,0.032706374501991986
133.699997,53039500.0,0.95097,1.094403,3.217898,0.27144,65.145248,0.19953344876667378
133.899994,29141300.0,0.841562,1.087163,1.680708,0.267761,64.488327,0.0014958639079101221
141.190002,33649400.0,1.017576,1.096997,1.830548,0.268811,66.504425,0.054443676823465736
135.029999,31053300.0,0.98866,1.146664,1.621056,0.269672,65.270004,-0.04362917283618983
140.669998,24356800.0,0.412491,1.239539,1.317433,0.241988,60.600746,0.04176848879336803
146.130005,25985900.0,0.516816,1.266917,1.380297,0.242413,62.70348,0.03881429642161516
148.470001,24117900.0,0.538868,1.283146,1.242032,0.243412,63.117523,0.016013111065040997
146.729996,16099500.0,0.482271,1.297597,0.815658,0.242431,62.092197,-0.011719572898770236
157.25,23542500.0,0.689952,1.322783,1.158606,0.243234,65.892662,0.07169634217123533
155.350006,12814500.0,0.697629,1.327309,0.621211,0.242927,65.775429,-0.012082632750397448
147.639999,10450900.0,0.686543,1.111067,0.502208,0.243355,64.581718,-0.04962991118262339
155.339996,9504600.0,0.687378,1.019092,0.457807,0.243391,65.119949,0.05215386786882892
155.210007,9905900.0,0.254729,0.973762,0.513544,0.218657,58.863575,-0.0008368031630439088
160.039993,11444500.0,0.464227,0.925598,0.6297,0.212056,65.08503,0.031119037318257492
151.860001,10437500.0,0.40533,0.867744,0.586964,0.215159,62.505711,-0.051112174192609494
151.139999,9066400.0,0.37713,0.780499,0.515075,0.214313,61.883434,-0.004741222147101265
161.889999,7325300.0,0.37685,0.698516,0.424311,0.214296,62.512001,0.07112610871460978
162.5,6404300.0,0.397489,0.653563,0.377434,0.213728,63.102394,0.0037679968112176443
152.660004,11575400.0,0.417456,0.584499,0.683903,0.212694,62.654812,-0.06055382153846167
155.889999,5483700.0,0.441957,0.545165,0.326372,0.214049,63.238392,0.021158095869039828
161.080002,7472000.0,0.412115,0.531486,0.448124,0.212342,63.080864,0.0332927258534399
168.520004,7957900.0,0.328079,0.53622,0.490071,0.207081,61.941372,0.04618824129391297
164.229996,6641600.0,0.327326,0.531228,0.420983,0.207126,61.542408,-0.025456965927914466
163.369995,8253600.0,0.272649,0.516231,0.528514,0.204513,60.194569,-0.005236564701615265
157.789993,8368900.0,0.377838,0.510037,0.543412,0.198413,63.241325,-0.034155611010455056
133.529999,22572100.0,0.184092,0.590155,1.447076,0.209722,55.583645,-0.1537486220688279
151.830002,34591700.0,0.27449,0.731919,2.121863,0.216036,58.264256,0.13704787790794493
148.990005,17047500.0,0.264234,0.784523,1.029063,0.216649,57.80843,-0.018705110732989416
147.990005,6722600.0,0.371167,0.761597,0.409227,0.210606,60.515541,-0.0067118596311208645
151.289993,9302600.0,0.357348,0.782457,0.564559,0.209781,60.467804,0.022298722133295534
151.720001,7793700.0,0.134779,0.863439,0.52064,0.193524,55.349087,0.0028422765542728268
139.130005,14067200.0,0.039059,0.935658,0.972365,0.200419,51.446114,-0.08298178168348402
136.160004,10607700.0,-0.035626,1.017069,0.774345,0.197647,48.57515,-0.021346948129557175
123.510002,14393400.0,-0.085314,1.106754,1.095088,0.20176,46.852459,-0.09290541736470559
127.610001,11418500.0,-0.092841,1.168291,0.898223,0.201051,46.401409,0.03319568402241613
132.75,6564900.0,-0.091562,1.098303,0.544129,0.201172,46.306721,0.04027896684994148
136.979996,5113200.0,-0.077389,0.901295,0.447292,0.202481,46.861168,0.03186437664783437
132.149994,7712600.0,-0.099366,0.840183,0.691595,0.204409,46.083172,-0.03526063761894116
126.68,11220000.0,-0.194404,0.914183,1.04458,0.201923,41.55851,-0.04139231364626461
116.57,9183600.0,-0.24963,0.923481,0.864735,0.207438,39.755913,-0.07980738869592685
113.75,9494100.0,-0.229545,0.942321,0.896665,0.205384,40.810238,-0.02419147293471724
107.239998,12534600.0,-0.309643,0.91908,1.172638,0.205796,36.872269,-0.05723078681318683
110.949997,9476900.0,-0.285162,0.909718,0.887772,0.208512,38.151833,0.034595291581411614
122.730003,8968600.0,-0.233129,0.865592,0.846701,0.214427,40.370621,0.10617400918000919
127.970001,7868400.0,-0.157316,0.838859,0.748889,0.213772,43.739189,0.0426953301712214
119.129997,8171100.0,-0.21179,0.856579,0.779914,0.21873,41.953648,-0.06907872103556512
114.68,6351600.0,-0.291618,0.871098,0.608131,0.216142,37.744663,-0.03735412668565752
109.959999,9736400.0,-0.323323,0.881105,0.922398,0.219006,36.645992,-0.04115801360306948
105.769997,11541600.0,-0.307153,0.884246,1.093534,0.217291,37.729626,-0.038104783904190365
110.980003,11070500.0,-0.288088,0.886482,1.030712,0.219436,38.368301,0.04925788170344747
99.239998,19807300.0,-0.383909,0.946277,1.776151,0.224874,34.509022,-0.10578486828838884
98.769997,16414200.0,-0.413897,0.956879,1.4356,0.221781,31.895344,-0.00473600372301497
97.370003,7297800.0,-0.407112,0.93603,0.637053,0.220931,32.381157,-0.014174284119903402
103.629997,7591700.0,-0.365673,0.925793,0.663987,0.225342,34.693043,0.06429078573613678
101.07,4369700.0,-0.359465,0.905754,0.386693,0.224642,35.238396,-0.024703243019489896
101.160004,4519800.0,-0.242417,0.922569,0.422472,0.212999,40.363205,0.0008905115266648611
105.730003,8118100.0,-0.303629,1.023504,0.827028,0.205685,35.053822,0.04517594720537965
101.769997,5343600.0,-0.316934,1.019262,0.566908,0.207198,34.801079,-0.03745394767462551
98.279999,5499600.0,-0.335901,0.959311,0.585993,0.209405,34.252041,-0.034292995016989125
103.870003,6357800.0,-0.313438,0.918705,0.684596,0.21214,35.192364,0.05687834815708537
100.559998,3728900.0,-0.3372,0.756615,0.407466,0.214408,34.306751,-0.03186680373928552
95.209999,8442700.0,-0.315676,0.683511,0.941849,0.21208,35.901386,-0.053202059530669366
85.410004,21958300.0,-0.372723,0.812756,2.350413,0.218398,34.393261,-0.10293031302311006
79.529999,10118700.0,-0.356085,0.852812,1.09988,0.216554,35.887562,-0.06884445292848829
81.099998,10471300.0,-0.36447,0.9223,1.142126,0.215516,34.829407,0.019740965921551057
79.620003,6723600.0,-0.400226,0.945792,0.732934,0.213805,32.246208,-0.018249014013539178
78.239998,10784400.0,-0.428822,0.955174,1.151862,0.212669,29.990465,-0.017332390705888323
81.029999,9699800.0,-0.386833,0.994664,1.028739,0.212701,32.340755,0.03565952289518215
78.790001,6972100.0,-0.378039,1.025684,0.750719,0.211621,33.078938,-0.027644058097544888
72.129997,9484100.0,-0.38123,1.058205,1.020098,0.211992,33.905552,-0.08452854315866809
69.190002,8823600.0,-0.391736,1.115685,0.951343,0.213291,33.876106,-0.04075967173546391
64.18,9907100.0,-0.401529,1.14226,1.078346,0.214473,34.247883,-0.07240933451627884
64.300003,9083100.0,-0.42046,1.003553,0.990072,0.211915,32.474274,0.0018697880959799296
62.799999,22821400.0,-0.488308,1.087288,2.368362,0.205296,25.600527,-0.023328210420145767
57.630001,13101300.0,-0.54966,1.094765,1.335454,0.208489,21.345942,-0.08232481022810212
58.25,22026300.0,-0.511038,1.194516,2.14426,0.203773,23.419495,0.01075826807637914
54.52,11543900.0,-0.52459,1.181994,1.105177,0.205944,23.567667,-0.06403433476394849
55.73,15526900.0,-0.493179,1.215323,1.459527,0.204403,25.41482,0.022193690388847997
51.009998,17812100.0,-0.517727,1.291837,1.642073,0.208167,25.293274,-0.0846940965368741
59.709999,27590000.0,-0.461975,1.388279,2.420606,0.217662,27.574141,0.1705548194689206
64.07,23037100.0,-0.354393,1.498824,2.002245,0.215139,33.554668,0.07301961267827162
67.480003,15394600.0,-0.316797,1.5511,1.34197,0.218863,35.760448,0.053223084126736486
60.889999,13944900.0,-0.374653,1.563287,1.192563,0.22513,34.147404,-0.09765862043604223
57.490002,9102400.0,-0.445238,1.439762,0.775096,0.224504,29.438507,-0.055838348757404455
62.75,14572100.0,-0.379143,1.411414,1.205935,0.229409,33.324631,0.09149413492801761
63.02,13527000.0,-0.377026,1.308563,1.092306,0.229656,33.428917,0.004302788844621652
65.25,10059300.0,-0.382862,1.289835,0.808067,0.228945,32.047188,0.03538559187559498
74.68,17479300.0,-0.266188,1.26443,1.359926,0.236611,38.54158,0.14452107279693505
58.68,86940400.0,-0.40293,1.487987,5.584624,0.248964,34.853127,-0.21424745581146232
46.549999,63024000.0,-0.551844,1.529964,3.610307,0.2588,29.119919,-0.2067144001363327
43.700001,26759600.0,-0.565434,1.485941,1.468341,0.260684,29.217834,-0.06122444814660466
44.799999,27207400.0,-0.529461,1.499302,1.443373,0.258886,30.984535,0.02517157837135975
42.919998,15363900.0,-0.497483,1.524608,0.824683,0.254931,32.953537,-0.04196430897241765
37.669998,21442100.0,-0.526342,1.559253,1.128086,0.258403,33.120968,-0.12232060215846241
37.330002,14165500.0,-0.539704,1.547091,0.740461,0.257711,32.173985,-0.009025644227536156
36.41,12277500.0,-0.542703,1.525794,0.63562,0.258125,32.321415,-0.024645109850248703
35.0,10933000.0,-0.552658,1.529925,0.565869,0.259502,32.313484,-0.03872562482834374
38.709999,18017300.0,-0.522276,1.511027,0.919345,0.263981,32.819099,0.10599997142857154
39.189999,9912600.0,-0.502602,1.112424,0.50328,0.263017,33.690281,0.012399896987855596
41.84,18664000.0,-0.419936,0.873628,0.933107,0.261943,37.098564,0.06761931787750242
42.360001,10326200.0,-0.387773,0.789492,0.514969,0.260134,38.331738,0.01242832217973211
41.799999,8284600.0,-0.348707,0.697003,0.414272,0.256314,39.875137,-0.013220065788005941
39.099998,7885300.0,-0.391913,0.660926,0.395093,0.260361,38.859417,-0.06459332690414654
35.82,7702900.0,-0.429618,0.607424,0.395952,0.264209,38.257313,-0.08388742117071202
33.560001,8160300.0,-0.417664,0.581478,0.423045,0.262993,39.251583,-0.06309321608040197
34.279999,8646500.0,-0.411502,0.575971,0.45886,0.26367,39.30579,0.02145405180411042
36.799999,7208900.0,-0.325018,0.560506,0.385525,0.264268,42.007935,0.07351225418647189
36.549999,5854400.0,-0.344159,0.504153,0.318581,0.263295,41.273884,-0.006793478445474954
30.860001,14113800.0,-0.395021,0.530574,0.773222,0.267751,40.912781,-0.15567710412249258
26.219999,22636100.0,-0.560878,0.557377,1.251436,0.266491,34.322632,-0.15035650841359338
28.33,11438600.0,-0.557827,0.575835,0.646194,0.266956,32.909336,0.08047296264198933
33.34,18707700.0,-0.505928,0.630783,1.050291,0.274566,33.920498,0.1768443346276034
36.75,15254700.0,-0.396453,0.670512,0.854338,0.274846,38.279274,0.10227954409118167
17.190001,19013300.0,-0.296933,0.910245,1.126671,0.269668,42.642883,-0.5322448707482994
19.83,16600700.0,-0.228705,0.940485,0.992444,0.275903,44.203472,0.15357759432358375
20.17,14955500.0,-0.187349,0.937425,0.8944,0.274846,45.365757,0.017145738779626996
23.610001,19685200.0,-0.037113,0.979366,1.162092,0.284292,49.1465,0.17055037183936528
23.34,19782200.0,0.124277,0.996739,1.165865,0.275848,52.589321,-0.011435874145028668
21.370001,11487600.0,-0.071677,0.902108,0.680129,0.274366,48.334347,-0.08440441302485013
22.200001,14400700.0,-0.207709,0.94027,0.880445,0.263308,43.58466,0.03883949280114685
20.790001,16234900.0,-0.314992,0.98005,1.014238,0.262062,39.243927,-0.06351351065254462
21.82,20137000.0,-0.234386,1.022257,1.257575,0.261335,42.342964,0.04954299905998072
23.059999,14497300.0,-0.051809,1.070606,0.930541,0.255542,48.451324,0.05682855178735102
23.84,18688800.0,-0.097653,1.067543,1.198481,0.252093,46.722561,0.03382484968884869
26.030001,13178200.0,0.037052,1.041676,0.841928,0.254848,51.155853,0.09186245805369131
29.67,23299200.0,0.250843,1.08742,1.478257,0.260338,57.001648,0.1398386039247561
29.75,16379200.0,0.221766,1.068887,1.041586,0.258806,56.437767,0.0026963262554768885
26.77,15974100.0,0.14745,1.043793,1.014972,0.262532,53.917995,-0.10016806722689076
26.17,7735300.0,0.2356,1.029614,0.496146,0.258067,55.89138,-0.022413149047441072
23.1,12608900.0,0.130137,1.02641,0.815326,0.263333,52.976723,-0.11730989682842952
26.040001,17866700.0,0.453125,1.03004,1.147597,0.263585,59.00222,0.12727277056277053
25.83,12246900.0,0.459322,0.981064,0.788,0.263318,59.015301,-0.00806455422179142
26.84,12763100.0,0.443011,0.973098,0.823916,0.262574,59.115044,0.03910181958962444
27.17,10383400.0,0.625,0.923874,0.673497,0.256877,61.970219,0.012295081967213184
28.15,11874100.0,0.538251,0.917439,0.771891,0.253057,61.440186,0.0360691939639306
31.889999,17970600.0,0.660073,0.878141,1.162036,0.258475,63.818657,0.13285964476021328
32.549999,13184300.0,0.689154,0.852613,0.847698,0.259605,64.285713,0.02069614364051886
33.400002,15187200.0,0.542013,0.850048,0.979351,0.253241,63.061863,0.02611376424312639
34.900002,14959600.0,0.499141,0.922989,0.993029,0.251267,62.962963,0.04491017695148636
32.580002,10750800.0,0.435242,0.915164,0.71718,0.254009,60.609966,-0.06647564088964808
36.779999,15009900.0,0.790652,0.892417,0.997178,0.256214,66.707817,0.12891334383589048
36.970001,15935600.0,0.943743,0.91165,1.05259,0.251697,68.986671,0.0051659055238149065
39.189999,10939200.0,1.169989,0.900502,0.723286,0.25233,71.770042,0.06004863240333691
38.419998,10247400.0,1.23502,0.917325,0.690893,0.250439,71.918228,-0.019647895372490343
39.91,12624900.0,1.012607,0.930703,0.858861,0.242679,71.235199,0.03878193851025169
37.389999,11934800.0,0.853743,0.895778,0.817514,0.245818,67.408005,-0.06314209471310428
35.75,9823300.0,0.514189,0.89286,0.68838,0.237072,62.736046,-0.04386196961385325
30.92,16673200.0,0.324764,0.909881,1.176942,0.245613,57.257755,-0.1351048951048951
29.49,12755000.0,0.379972,0.89166,0.897684,0.24301,57.856037,-0.04624838292367406
29.32,10186600.0,0.320721,0.896553,0.724081,0.240731,56.977654,-0.005764665988470585
30.23,8143100.0,0.454064,0.864314,0.59014,0.238472,59.342831,0.031036834924965895
